Date,Headline,URL
"JAN 12, 2016","Pre-Market Most Active for Jan 12, 2016 : XIV, TVIX, AAPL, AA, QQQ, FB, LULU, NOK, SUNE, RIO, SAP, BAC",https://www.nasdaq.com/articles/pre-market-most-active-jan-12-2016-xiv-tvix-aapl-aa-qqq-fb-lulu-nok-sune-rio-sap-bac-2016
"JAN 12, 2016","US Stock Futures Follow Europe Higher to Buck Weaker Asia, Oil",https://www.nasdaq.com/articles/us-stock-futures-follow-europe-higher-buck-weaker-asia-oil-2016-01-12
"JAN 12, 2016","Why Alcoa, Penn National Gaming, and Eldorado Gold Slumped Today",https://www.nasdaq.com/articles/why-alcoa-penn-national-gaming-and-eldorado-gold-slumped-today-2016-01-12
"JAN 12, 2016",Brutal Earnings Season? Hide Out in These 5 Blue Chip Stocks,https://www.nasdaq.com/articles/brutal-earnings-season-hide-out-these-5-blue-chip-stocks-2016-01-12
"JAN 12, 2016",Alcoa Sinks and Burlington Stores Jumps as Stocks Rebound,https://www.nasdaq.com/articles/alcoa-sinks-and-burlington-stores-jumps-stocks-rebound-2016-01-12
"JAN 12, 2016",Dow Jones Industrial Average Rises 117 Points as Tech Rebounds,https://www.nasdaq.com/articles/dow-jones-industrial-average-rises-117-points-tech-rebounds-2016-01-12
"JAN 12, 2016",Preliminary Results Create a Stir for These 4 MedTech Stocks,https://www.nasdaq.com/articles/preliminary-results-create-a-stir-for-these-4-medtech-stocks-2016-01-12
"JAN 11, 2016",Materials ETFs Fall; Alcoa Slides On Revenue Miss,https://www.nasdaq.com/articles/materials-etfs-fall-alcoa-slides-revenue-miss-2016-01-11
"JAN 11, 2016",Interesting January 2017 Stock Options for AA,https://www.nasdaq.com/articles/interesting-january-2017-stock-options-aa-2016-01-11
"JAN 11, 2016",China Shadow Looms as Q4 Earnings Begin,https://www.nasdaq.com/articles/china-shadow-looms-q4-earnings-begin-2016-01-11
"JAN 11, 2016","Company News for January 11, 2016",https://www.nasdaq.com/articles/company-news-for-january-11-2016-2016-01-11
"JAN 11, 2016","Alcoa Beats on Q4 Earnings, Details Company Split",https://www.nasdaq.com/articles/alcoa-beats-q4-earnings-details-company-split-2016-01-11
"JAN 11, 2016","After Hours Most Active for Jan 11, 2016 : F, YHOO, QQQ, LYG, BHI, WMB, HPE, AMAT, AAPL, AA, LSCC, XIV",https://www.nasdaq.com/articles/after-hours-most-active-jan-11-2016-f-yhoo-qqq-lyg-bhi-wmb-hpe-amat-aapl-aa-lscc-xiv-2016
"JAN 11, 2016","Earnings Reaction History: Alcoa Inc., 55.6% Follow-Through Indicator, 3.1% Sensitive",https://www.nasdaq.com/articles/earnings-reaction-history-alcoa-inc-556-follow-through-indicator-31-sensitive-2016-01-11
"JAN 11, 2016",Alcoa Consistently Adds to Earnings-Driven After-Hours Declines in Next-Day Regular Session Trade,https://www.nasdaq.com/articles/alcoa-consistently-adds-earnings-driven-after-hours-declines-next-day-regular-session
"JAN 10, 2016",What to Watch in the Stock Market This Week,https://www.nasdaq.com/articles/what-watch-stock-market-week-2016-01-10
"JAN 10, 2016",3 Stocks That Could Make Huge Moves This Week,https://www.nasdaq.com/articles/3-stocks-could-make-huge-moves-week-2016-01-10
"JAN 8, 2016",Alcoa (AA) to Shut Warrick Operations Smelter in Indiana,https://www.nasdaq.com/articles/alcoa-aa-to-shut-warrick-operations-smelter-in-indiana-2016-01-08
"JAN 8, 2016",Alcoa (AA) Preview: Will Weak Prices Hurt Earnings Again?,https://www.nasdaq.com/articles/alcoa-aa-preview%3A-will-weak-prices-hurt-earnings-again-2016-01-08
"JAN 7, 2016","EWJ, PICK: Big ETF Inflows",https://www.nasdaq.com/articles/ewj-pick-big-etf-inflows-2016-01-07
"JAN 7, 2016","Pre-Market Most Active for Jan 7, 2016 : TVIX, XIV, ATML, QQQ, SUNE, AAPL, BP, BAC, EPZM, FCX, YZC, AA",https://www.nasdaq.com/articles/pre-market-most-active-jan-7-2016-tvix-xiv-atml-qqq-sune-aapl-bp-bac-epzm-fcx-yzc-aa-2016
"JAN 6, 2016","ADP Report Buried Under China, N. Korea News",https://www.nasdaq.com/articles/adp-report-buried-under-china-n-korea-news-2016-01-06
"JAN 6, 2016",Will Alcoa Inc. Raise Its Dividend in 2016?,https://www.nasdaq.com/articles/will-alcoa-inc-raise-its-dividend-2016-2016-01-06
"JAN 6, 2016","Alcoa, J.P. Morgan, Wells Fargo, Citigroup and Intel are part of Zacks Earnings Preview:",https://www.nasdaq.com/articles/alcoa-j.p.-morgan-wells-fargo-citigroup-and-intel-are-part-of-zacks-earnings-preview%3A-2016
"JAN 4, 2016",Will 2016 Be Alcoa Inc.'s Best Year Yet?,https://www.nasdaq.com/articles/will-2016-be-alcoa-incs-best-year-yet-2016-01-04
"JAN 3, 2016",The Best Alcoa Inc. Headlines In 2015,https://www.nasdaq.com/articles/best-alcoa-inc-headlines-2015-2016-01-03
"JAN 2, 2016",The Worst Alcoa Inc. Headlines in 2015,https://www.nasdaq.com/articles/worst-alcoa-inc-headlines-2015-2016-01-02
"DEC 31, 2015",Is Alcoa's Split Good for Dividend Investors?,https://www.nasdaq.com/articles/alcoas-split-good-dividend-investors-2015-12-31
"DEC 30, 2015","Zacks Earnings Trends Highlights: Alcoa, FedEx and Darden",https://www.nasdaq.com/articles/zacks-earnings-trends-highlights%3A-alcoa-fedex-and-darden-2015-12-30
"DEC 29, 2015",Alcoa's Worst Business Segment in 2015,https://www.nasdaq.com/articles/alcoas-worst-business-segment-2015-2015-12-29
"DEC 29, 2015","Zacks Industry Outlook Highlights: Alcoa, Ford Motor, General Motors, Boeing and Lockheed Martin",https://www.nasdaq.com/articles/zacks-industry-outlook-highlights%3A-alcoa-ford-motor-general-motors-boeing-and-lockheed
"DEC 29, 2015","Zacks Industry Outlook Highlights: Rio Tinto, BHP Billiton, Vale and Alcoa",https://www.nasdaq.com/articles/zacks-industry-outlook-highlights%3A-rio-tinto-bhp-billiton-vale-and-alcoa-2015-12-29
"DEC 29, 2015",When Will the Earnings Recession End?,https://www.nasdaq.com/articles/when-will-earnings-recession-end-2015-12-29
"DEC 29, 2015",When Will the Earnings Recession End?,https://www.nasdaq.com/articles/when-will-earnings-recession-end-2015-12-29-0
"DEC 28, 2015",Flattish Readings for a Flattish Year,https://www.nasdaq.com/articles/flattish-readings-flattish-year-2015-12-28
"DEC 28, 2015",Dow Jones Industrial Average Falls 23 Points as Oil Prices Slump Again,https://www.nasdaq.com/articles/dow-jones-industrial-average-falls-23-points-oil-prices-slump-again-2015-12-28
"DEC 28, 2015",Factors Pinning Industrial Metals Down,https://www.nasdaq.com/articles/factors-pinning-industrial-metals-down-2015-12-28
"DEC 26, 2015",Berkshire's Precision Castparts Buy Suggests Alcoa's Breakup is Undervalued,https://www.nasdaq.com/articles/berkshires-precision-castparts-buy-suggests-alcoas-breakup-undervalued-2015-12-26
"DEC 24, 2015","Zacks Industry Outlook Highlights: BHP Billiton, Rio Tinto, Vale, Alcoa and Freeport-McMoRan",https://www.nasdaq.com/articles/zacks-industry-outlook-highlights%3A-bhp-billiton-rio-tinto-vale-alcoa-and-freeport-mcmoran
"DEC 23, 2015","After Hours Most Active for Dec 23, 2015 : BAC, AA, NKE, WFC, QQQ, ETE, CCI, AMAT, INTC, MSFT, VIAB, AAPL",https://www.nasdaq.com/articles/after-hours-most-active-dec-23-2015-bac-aa-nke-wfc-qqq-ete-cci-amat-intc-msft-viab-aapl
"DEC 22, 2015",Instant Analysis: Alcoa's Fastener Deal With Boeing Pushes Supply Contract Value to $2.5 Billion,https://www.nasdaq.com/articles/instant-analysis-alcoas-fastener-deal-boeing-pushes-supply-contract-value-25-billion-2015
"DEC 22, 2015",Why This 127-Year-Old American Icon Is Breaking Up,https://www.nasdaq.com/articles/why-127-year-old-american-icon-breaking-2015-12-22
"DEC 18, 2015",Friday's ETF with Unusual Volume: MXI,https://www.nasdaq.com/articles/fridays-etf-unusual-volume-mxi-2015-12-18
"DEC 14, 2015",Romick Maintains Conviction in 3 Stocks With Declining Prices,https://www.nasdaq.com/articles/romick-maintains-conviction-3-stocks-declining-prices-2015-12-14
"DEC 14, 2015",Alcoa Inc.'s Best Business Segment in 2015,https://www.nasdaq.com/articles/alcoa-incs-best-business-segment-2015-2015-12-14
"DEC 10, 2015",Thursday's ETF with Unusual Volume: VLUE,https://www.nasdaq.com/articles/thursdays-etf-unusual-volume-vlue-2015-12-10
"DEC 10, 2015",January 2016 Options Now Available For Alcoa (AA),https://www.nasdaq.com/articles/january-2016-options-now-available-alcoa-aa-2015-12-10
"DEC 7, 2015","Zacks Earnings Trends Highlights: AutoZone, Costco, Adobe, Alcoa and Bank of America",https://www.nasdaq.com/articles/zacks-earnings-trends-highlights%3A-autozone-costco-adobe-alcoa-and-bank-of-america-2015-12
"DEC 7, 2015","Pre-Market Most Active for Dec 7, 2015 : GMCR, SAN, BLUE, PBR, KMI, TVIX, FCAU, SDRL, GBT, XIV, AA, AAPL",https://www.nasdaq.com/articles/pre-market-most-active-dec-7-2015-gmcr-san-blue-pbr-kmi-tvix-fcau-sdrl-gbt-xiv-aa-aapl
"DEC 6, 2015",This Legendary Investor Just Added These 3 Stocks to His Holdings,https://www.nasdaq.com/articles/legendary-investor-just-added-these-3-stocks-his-holdings-2015-12-06
"DEC 4, 2015",Weak Q3 Earnings Season Now Behind Us,https://www.nasdaq.com/articles/weak-q3-earnings-season-now-behind-us-2015-12-04
"DEC 4, 2015",Weak Q3 Earnings Season Now Behind Us,https://www.nasdaq.com/articles/weak-q3-earnings-season-now-behind-us-2015-12-04-0
"DEC 2, 2015",Alcoa in 2015: Why It's Fallen 39%,https://www.nasdaq.com/articles/alcoa-2015-why-its-fallen-39-2015-12-02
"NOV 30, 2015",Will Alcoa's Breakup Hurt More Than Help?,https://www.nasdaq.com/articles/will-alcoas-breakup-hurt-more-help-2015-11-30
"NOV 27, 2015",Alcoa (AA) Names Top Leadership for Post-Split Companies,https://www.nasdaq.com/articles/alcoa-aa-names-top-leadership-for-post-split-companies-2015-11-27
"NOV 27, 2015",5 Things Alcoa Wants You to Know About Its Post-Split Future,https://www.nasdaq.com/articles/5-things-alcoa-wants-you-know-about-its-post-split-future-2015-11-27
"NOV 24, 2015","Company News for November 24, 2015",https://www.nasdaq.com/articles/company-news-for-november-24-2015-2015-11-24
"NOV 24, 2015",Dow Jones Futures Down 110 Points Ahead of a Busy Day of Data,https://www.nasdaq.com/articles/dow-jones-futures-down-110-points-ahead-busy-day-data-2015-11-24
"NOV 24, 2015",The Alcoa Break-Up: Who Gets the Debt?,https://www.nasdaq.com/articles/alcoa-break-who-gets-debt-2015-11-24
"NOV 24, 2015",Alcoa (AA) Shares Rally on Elliott Management Stake Buy,https://www.nasdaq.com/articles/alcoa-aa-shares-rally-on-elliott-management-stake-buy-2015-11-24
"NOV 23, 2015","One Put, One Call Option To Know About for Alcoa",https://www.nasdaq.com/articles/one-put-one-call-option-know-about-alcoa-2015-11-23
"NOV 23, 2015",Alcoa's Split Gets a Big Vote of Confidence,https://www.nasdaq.com/articles/alcoas-split-gets-big-vote-confidence-2015-11-23
"NOV 22, 2015",Alcoa's Pending Split: What Can We Learn From Other CEO-Led Spinoffs,https://www.nasdaq.com/articles/alcoas-pending-split-what-can-we-learn-other-ceo-led-spinoffs-2015-11-22
"NOV 14, 2015",Seth Klarman Makes 3 Big Investments,https://www.nasdaq.com/articles/seth-klarman-makes-3-big-investments-2015-11-14
"NOV 10, 2015","After Hours Most Active for Nov 10, 2015 : PYPL, BRCM, FCX, SIRI, CSCO, QCOM, GE, BAC, RY, STE, QQQ, AA",https://www.nasdaq.com/articles/after-hours-most-active-nov-10-2015-pypl-brcm-fcx-siri-csco-qcom-ge-bac-ry-ste-qqq-aa-2015
"NOV 5, 2015",December 24th Options Now Available For Alcoa (AA),https://www.nasdaq.com/articles/december-24th-options-now-available-alcoa-aa-2015-11-05
"NOV 3, 2015","Alcoa Inc. (AA) Ex-Dividend Date Scheduled for November 04, 2015",https://www.nasdaq.com/articles/alcoa-inc-aa-ex-dividend-date-scheduled-november-04-2015-2015-11-03
"NOV 3, 2015",Alcoa to Cut Capacity as Lower Aluminum Prices Hurt,https://www.nasdaq.com/articles/alcoa-to-cut-capacity-as-lower-aluminum-prices-hurt-2015-11-03
"NOV 2, 2015",Interesting December Stock Options for AA,https://www.nasdaq.com/articles/interesting-december-stock-options-aa-2015-11-02
"NOV 2, 2015",Johnson Controls Executes Well in a Difficult Quarter,https://www.nasdaq.com/articles/johnson-controls-executes-well-difficult-quarter-2015-11-02
"OCT 24, 2015",Illinois Tool Works Delivering in a Tough Environment,https://www.nasdaq.com/articles/illinois-tool-works-delivering-tough-environment-2015-10-24
"OCT 23, 2015",3 Earnings Reports That Surprised Us,https://www.nasdaq.com/articles/3-earnings-reports-surprised-us-2015-10-23
"OCT 19, 2015","Monday 10/19 Insider Buying Report: AA, CAL",https://www.nasdaq.com/articles/monday-1019-insider-buying-report-aa-cal-2015-10-19
"OCT 19, 2015",Alcoa's Management Sets the Tone for Earnings Season,https://www.nasdaq.com/articles/alcoas-management-sets-tone-earnings-season-2015-10-19
"OCT 17, 2015",Largest Private U.S. Companies: Platinum Equity,https://www.nasdaq.com/articles/largest-private-us-companies-platinum-equity-2015-10-17
"OCT 15, 2015",A Spin-Off and a Second Catalyst Will Make These Shares Soar,https://www.nasdaq.com/articles/spin-and-second-catalyst-will-make-these-shares-soar-2015-10-15
"OCT 13, 2015","The Zacks Analyst Blog Highlights: Alcoa, OCI Resources, Solitario Exploration & Royalty, Asanko Gold and Primero Mining",https://www.nasdaq.com/articles/the-zacks-analyst-blog-highlights%3A-alcoa-oci-resources-solitario-exploration-royalty
"OCT 12, 2015",Weakness Seen in Alcoa (AA): Stock Tumbles 6.8%,https://www.nasdaq.com/articles/weakness-seen-in-alcoa-aa%3A-stock-tumbles-6.8-2015-10-12
"OCT 12, 2015",3 Reasons Why Home Depot May be a Good Pick for Investors,https://www.nasdaq.com/articles/3-reasons-why-home-depot-may-be-a-good-pick-for-investors-2015-10-12
"OCT 12, 2015",Interesting November Stock Options for AA,https://www.nasdaq.com/articles/interesting-november-stock-options-aa-2015-10-12
"OCT 10, 2015",Here's Where Alcoa Sees Future Success Despite Disappointing Earnings,https://www.nasdaq.com/articles/heres-where-alcoa-sees-future-success-despite-disappointing-earnings-2015-10-10
"OCT 9, 2015","Midday Update: FOMC Minutes, Benign Inflation Data Lifting Dow to 7-Week High",https://www.nasdaq.com/articles/midday-update-fomc-minutes-benign-inflation-data-lifting-dow-7-week-high-2015-10-09
"OCT 9, 2015","S&P 500 Movers: GPS, IP",https://www.nasdaq.com/articles/sp-500-movers-gps-ip-2015-10-09
"OCT 9, 2015",China Shadows Q3 Earnings,https://www.nasdaq.com/articles/china-shadows-q3-earnings-2015-10-09
"OCT 9, 2015","Futures Gain on FOMC-Fueled Gains Overseas, Weak Import/Export Prices",https://www.nasdaq.com/articles/futures-gain-fomc-fueled-gains-overseas-weak-importexport-prices-2015-10-09
"OCT 9, 2015","Alcoa's Earnings Miss, Lower Aluminum Prices Batter Profit",https://www.nasdaq.com/articles/alcoas-earnings-miss-lower-aluminum-prices-batter-profit-2015-10-09
"OCT 8, 2015",Alcoa (AA) Seals $1.1 Billion Lockheed Martin Contract,https://www.nasdaq.com/articles/alcoa-aa-seals-%241.1-billion-lockheed-martin-contract-2015-10-08
"OCT 8, 2015",5 Stocks to Survive a Rough Earnings Season,https://www.nasdaq.com/articles/5-stocks-survive-rough-earnings-season-2015-10-08
"OCT 8, 2015",US Stock Futures Remain in Red After Jobless Data; Start of Earnings Season Eyed,https://www.nasdaq.com/articles/us-stock-futures-remain-red-after-jobless-data-start-earnings-season-eyed-2015-10-08
"OCT 8, 2015","US Stock Futures Point Lower With Jobless Data, FOMC Minutes on Tap; Dell Reportedly Eyes EMC",https://www.nasdaq.com/articles/us-stock-futures-point-lower-jobless-data-fomc-minutes-tap-dell-reportedly-eyes-emc-2015
"OCT 8, 2015",Alcoa Q3 Earnings Can't Overcome Weak Commodities,https://www.nasdaq.com/articles/alcoa-q3-earnings-cant-overcome-weak-commodities-2015-10-08
"OCT 8, 2015","After Hours Most Active for Oct 8, 2015 : AA, INTC, MSFT, GM, SPLS, ABY, PRE^F, MDLZ, EBAY, ETE, ST, BABA",https://www.nasdaq.com/articles/after-hours-most-active-oct-8-2015-aa-intc-msft-gm-spls-aby-pref-mdlz-ebay-ete-st-baba
"OCT 8, 2015",Dow Jones Industrial Average Surges 138 Points After Release of September FOMC Minutes,https://www.nasdaq.com/articles/dow-jones-industrial-average-surges-138-points-after-release-september-fomc-minutes-2015
"OCT 8, 2015","Earnings Reaction History: Alcoa Inc., 44.4% Follow-Through Indicator, 2.7% Sensitive",https://www.nasdaq.com/articles/earnings-reaction-history-alcoa-inc-444-follow-through-indicator-27-sensitive-2015-10-08
"OCT 8, 2015",Alcoa Holds Historical Pattern of Rewarding Shorts in Next-Day Trade in Wake of Earnings-Driven After-Hours Moves,https://www.nasdaq.com/articles/alcoa-holds-historical-pattern-rewarding-shorts-next-day-trade-wake-earnings-driven-after
"OCT 8, 2015","After-Hours Earnings Report for October 8, 2015 : HELE, ANGO, ATNY, AA",https://www.nasdaq.com/articles/after-hours-earnings-report-october-8-2015-hele-ango-atny-aa-2015-10-08
"OCT 7, 2015",Dow Jones Industrial Average Gains 122 Points with Fed Minutes in Focus,https://www.nasdaq.com/articles/dow-jones-industrial-average-gains-122-points-fed-minutes-focus-2015-10-07
"OCT 7, 2015",Wednesday's ETF with Unusual Volume: FXZ,https://www.nasdaq.com/articles/wednesdays-etf-unusual-volume-fxz-2015-10-07
"OCT 6, 2015","CBOE Holdings, Chart Industries, Alcoa, Lufthansa and Israel Chemical highlighted as Zacks Bull and Bear of the Day",https://www.nasdaq.com/articles/cboe-holdings-chart-industries-alcoa-lufthansa-and-israel-chemical-highlighted-as-zacks
"OCT 6, 2015",Dow Jones Industrial Average Dips Today Ahead of Q3 Earnings Season,https://www.nasdaq.com/articles/dow-jones-industrial-average-dips-today-ahead-q3-earnings-season-2015-10-06
"OCT 6, 2015",Alcoa (AA) Q3 Preview: Will Weak Prices Dent Earnings?,https://www.nasdaq.com/articles/alcoa-aa-q3-preview%3A-will-weak-prices-dent-earnings-2015-10-06
"OCT 6, 2015",Alcoa Inks $1B Contract with Airbus for Fastening Systems,https://www.nasdaq.com/articles/alcoa-inks-%241b-contract-with-airbus-for-fastening-systems-2015-10-06
"OCT 5, 2015",A Silver Lining Among the Clouds?,https://www.nasdaq.com/articles/silver-lining-among-clouds-2015-10-05
"OCT 5, 2015","Alcoa, Bank of America and Apple are part of Zacks Earnings Preview:",https://www.nasdaq.com/articles/alcoa-bank-of-america-and-apple-are-part-of-zacks-earnings-preview%3A-2015-10-05
"OCT 5, 2015",The Week Ahead: Earnings Will Point To The Value In U.S. Stocks,https://www.nasdaq.com/articles/week-ahead-earnings-will-point-value-us-stocks-2015-10-05
"OCT 5, 2015","One Put, One Call Option To Know About for Alcoa",https://www.nasdaq.com/articles/one-put-one-call-option-know-about-alcoa-2015-10-05
"OCT 5, 2015",Will Q3 Earnings Add Clarity or Muddy Things Up? Global Week Ahead,https://www.nasdaq.com/articles/will-q3-earnings-add-clarity-or-muddy-things-global-week-ahead-2015-10-05
"OCT 4, 2015",What to Watch in the Stock Market This Week,https://www.nasdaq.com/articles/what-watch-stock-market-week-2015-10-04
"OCT 2, 2015",Q3 Earnings Season Gets Underway,https://www.nasdaq.com/articles/q3-earnings-season-gets-underway-2015-10-02
"OCT 1, 2015",Alcoa Answers Key Questions About Its Coming Split,https://www.nasdaq.com/articles/alcoa-answers-key-questions-about-its-coming-split-2015-10-01
"OCT 1, 2015",Thursday's ETF with Unusual Volume: GNR,https://www.nasdaq.com/articles/thursdays-etf-unusual-volume-gnr-2015-10-01
"SEP 29, 2015",Strength Seen in Alcoa (AA): Stock Moves 5.7% Higher,https://www.nasdaq.com/articles/strength-seen-in-alcoa-aa%3A-stock-moves-5.7-higher-2015-09-29
"SEP 29, 2015","Alcoa Splitting in 2, Shares Take Flight",https://www.nasdaq.com/articles/alcoa-splitting-in-2-shares-take-flight-2015-09-29
"SEP 28, 2015",Interesting December Stock Options for AA,https://www.nasdaq.com/articles/interesting-december-stock-options-aa-2015-09-28
"SEP 28, 2015","VV, CF, MOS, AA: ETF Inflow Alert",https://www.nasdaq.com/articles/vv-cf-mos-aa-etf-inflow-alert-2015-09-28
"SEP 28, 2015","S&P 500 Movers: QRVO, AA",https://www.nasdaq.com/articles/sp-500-movers-qrvo-aa-2015-09-28
"SEP 28, 2015","Alcoa, Nike, FedEx and Bank of America are part of Zacks Earnings Preview:",https://www.nasdaq.com/articles/alcoa-nike-fedex-and-bank-of-america-are-part-of-zacks-earnings-preview%3A-2015-09-28
"SEP 28, 2015","U.S. Stock Futures Lower On Shrinking Chinese Corporate Profits, Ahead of Economic Data",https://www.nasdaq.com/articles/us-stock-futures-lower-shrinking-chinese-corporate-profits-ahead-economic-data-2015-09-28
"SEP 28, 2015",Dow Jones Industrial Average Down Today on These Top Stories,https://www.nasdaq.com/articles/dow-jones-industrial-average-down-today-these-top-stories-2015-09-28
"SEP 28, 2015","Pre-Market Most Active for Sep 28, 2015 : AA, AAPL, VOD, XIV, BHP, TVIX, GIS, VSTM, QQQ, MEG, UN, BAC",https://www.nasdaq.com/articles/pre-market-most-active-sep-28-2015-aa-aapl-vod-xiv-bhp-tvix-gis-vstm-qqq-meg-un-bac-2015
"SEP 28, 2015","U.S. Stock Futures Retreat on Weak Chinese Profits, Personal Consumption Data",https://www.nasdaq.com/articles/us-stock-futures-retreat-weak-chinese-profits-personal-consumption-data-2015-09-28
"SEP 28, 2015",Aluminum-Producing Giant Alcoa to Split into 2 Public Companies in 2016,https://www.nasdaq.com/articles/aluminum-producing-giant-alcoa-split-2-public-companies-2016-2015-09-28
"SEP 26, 2015",The Single Best Stock in Aluminum,https://www.nasdaq.com/articles/single-best-stock-aluminum-2015-09-26
"SEP 25, 2015",What Will This Earnings Season Bring?,https://www.nasdaq.com/articles/what-will-earnings-season-bring-2015-09-25
"SEP 25, 2015",Alcoa Completes $300M Expansion at Tennessee Facility,https://www.nasdaq.com/articles/alcoa-completes-%24300m-expansion-at-tennessee-facility-2015-09-25
"SEP 25, 2015","Daily Dividend Report: MAS, T, CAG, AA, MAA, PIR, IDT",https://www.nasdaq.com/articles/daily-dividend-report-mas-t-cag-aa-maa-pir-idt-2015-09-25
"SEP 21, 2015",Interesting June 2016 Stock Options for AA,https://www.nasdaq.com/articles/interesting-june-2016-stock-options-aa-2015-09-21
"SEP 19, 2015",Is Alcoa Losing a Trade War With China?,https://www.nasdaq.com/articles/alcoa-losing-trade-war-china-2015-09-19
"SEP 17, 2015",How Ford and Alcoa Will Make the 2016 F-150 Even Lighter,https://www.nasdaq.com/articles/how-ford-and-alcoa-will-make-2016-f-150-even-lighter-2015-09-17
"SEP 16, 2015",Ford's Europe Sales Rise 11.7% Y/Y in August; Shares Up,https://www.nasdaq.com/articles/fords-europe-sales-rise-11.7-y-y-in-august-shares-up-2015-09-16
"SEP 16, 2015",Vanguard Large-Cap ETF Experiences Big Inflow,https://www.nasdaq.com/articles/vanguard-large-cap-etf-experiences-big-inflow-2015-09-16
"SEP 16, 2015","Company News for September 16, 2015",https://www.nasdaq.com/articles/company-news-for-september-16-2015-2015-09-16
"SEP 16, 2015",Alcoa to Curtail Suralco's Remaining Refining Capacity,https://www.nasdaq.com/articles/alcoa-to-curtail-suralcos-remaining-refining-capacity-2015-09-16
"SEP 15, 2015",Dow Jones Industrial Average Moving Today Ahead of FOMC Meeting,https://www.nasdaq.com/articles/dow-jones-industrial-average-moving-today-ahead-fomc-meeting-2015-09-15
"SEP 15, 2015","Alcoa, Danieli Join to Commercialize Micromill Technology",https://www.nasdaq.com/articles/alcoa-danieli-join-to-commercialize-micromill-technology-2015-09-15
"SEP 14, 2015","After Hours Most Active for Sep 14, 2015 : ESRX, BWP, ALU, NOK, MDLZ, WFC, AA, CMCSA, MDCO, QQQ, MSFT, T",https://www.nasdaq.com/articles/after-hours-most-active-sep-14-2015-esrx-bwp-alu-nok-mdlz-wfc-aa-cmcsa-mdco-qqq-msft-t
"SEP 10, 2015",Alcoa Muscles Into the 3-D Printing Space,https://www.nasdaq.com/articles/alcoa-muscles-3-d-printing-space-2015-09-10
"SEP 8, 2015","VV, MOS, CF, AA: ETF Inflow Alert",https://www.nasdaq.com/articles/vv-mos-cf-aa-etf-inflow-alert-2015-09-08
"SEP 8, 2015",Cash Dividend On The Way From Alcoa Preferred Stock,https://www.nasdaq.com/articles/cash-dividend-way-alcoa-preferred-stock-2015-09-08
"SEP 4, 2015",Alcoa Invests $60 Million to Expand Pennsylvania R&D Center,https://www.nasdaq.com/articles/alcoa-invests-%2460-million-to-expand-pennsylvania-rd-center-2015-09-04
"SEP 3, 2015",The 2 Keys To The Magic Formula For Long-Term Investment Success,https://www.nasdaq.com/articles/2-keys-magic-formula-long-term-investment-success-2015-09-03
"SEP 3, 2015","Zacks Industry Outlook Highlights: Rio Tinto, BHP Billiton, Vale, Fortescue Metals Group and Alcoa",https://www.nasdaq.com/articles/zacks-industry-outlook-highlights%3A-rio-tinto-bhp-billiton-vale-fortescue-metals-group-and
"SEP 3, 2015",Call buyers charge back into Alcoa,https://www.nasdaq.com/articles/call-buyers-charge-back-alcoa-2015-09-03
"SEP 2, 2015","Zacks Industry Outlook Highlights: Ford Motor, General Motors, Alcoa and RTI International Metals",https://www.nasdaq.com/articles/zacks-industry-outlook-highlights%3A-ford-motor-general-motors-alcoa-and-rti-international
"SEP 2, 2015",Reasons Why Industrial Metals Are Slouching,https://www.nasdaq.com/articles/reasons-why-industrial-metals-are-slouching-2015-09-02
"SEP 1, 2015","Zacks Industry Outlook Highlights: BHP Billiton, Vale, Rio Tinto, Alcoa and Freeport-McMoRan",https://www.nasdaq.com/articles/zacks-industry-outlook-highlights%3A-bhp-billiton-vale-rio-tinto-alcoa-and-freeport-mcmoran
"AUG 31, 2015",Interesting November Stock Options for Alcoa,https://www.nasdaq.com/articles/interesting-november-stock-options-alcoa-2015-08-31
"AUG 31, 2015",Industrial Metals Reel Under Topsy-Turvy China,https://www.nasdaq.com/articles/industrial-metals-reel-under-topsy-turvy-china-2015-08-31
"AUG 28, 2015",Insiders Buy the Holdings of VLUE ETF,https://www.nasdaq.com/articles/insiders-buy-holdings-vlue-etf-2015-08-28
"AUG 28, 2015","Noteworthy Friday Option Activity: VLO, AA, CHK",https://www.nasdaq.com/articles/noteworthy-friday-option-activity-vlo-aa-chk-2015-08-28
"AUG 22, 2015",Good Stocks Trading at Bear-Market Prices,https://www.nasdaq.com/articles/good-stocks-trading-bear-market-prices-2015-08-22
"AUG 19, 2015",3 Stocks Billionaires Are Buying,https://www.nasdaq.com/articles/3-stocks-billionaires-are-buying-2015-08-19
"AUG 17, 2015",Interesting January 2016 Stock Options for Alcoa,https://www.nasdaq.com/articles/interesting-january-2016-stock-options-alcoa-2015-08-17
"AUG 11, 2015","S&P 500 Movers: FCX, GOOG",https://www.nasdaq.com/articles/sp-500-movers-fcx-goog-2015-08-11
"AUG 6, 2015",AA September 25th Options Begin Trading,https://www.nasdaq.com/articles/aa-september-25th-options-begin-trading-2015-08-06
"AUG 4, 2015","Alcoa Inc. (AA) Ex-Dividend Date Scheduled for August 05, 2015",https://www.nasdaq.com/articles/alcoa-inc-aa-ex-dividend-date-scheduled-august-05-2015-2015-08-04
